LAC,CI,LAT,LNG,NET_TYPE
63253,145282,25.0861,102.6482,ps
63253,145282,25.0861,102.6482,ps
63253,145282,25.0861,102.6482,ps
63253,145282,25.0861,102.6482,ps
63253,145282,25.0861,102.6482,ps
63253,145282,25.0861,102.6482,ps
63253,145282,25.0861,102.6482,ps
63253,145282,25.0861,102.6482,ps
63253,145282,25.0861,102.6482,ps
63253,145282,25.0861,102.6482,ps
63253,145282,25.0861,102.6482,ps
63253,145282,25.0861,102.6482,ps
63253,145282,25.0861,102.6482,ps
63253,145282,25.0861,102.6482,ps
63253,145282,25.0861,102.6482,ps
63253,145282,25.0861,102.6482,ps
63242,21297,25.0785294596,102.714037001,ps
63242,342337,25.070381,102.711684,ps
35039,213319,24.89367,102.4946,ps
35039,213319,24.89367,102.4946,ps
35039,213319,24.89367,102.4946,ps
35039,213319,24.89367,102.4946,ps
63256,345671,25.106064,102.73431,ps
34403,135763,25.039565,102.702451,ps
34387,393521,39.995008,116.279297,ps
34403,135763,25.039565,102.702451,ps
63383,201267,26.8622,100.2307,ps
63394,160658,24.27556,100.311981,ps
34353,341795,39.995008,116.279297,ps
63330,161554,25.608372,100.22162,ps
63346,230481,24.549818,98.262014,ps
63346,230481,24.549818,98.262014,ps
63346,230481,24.549818,98.262014,ps
63346,230481,24.549514,98.25147,ps
63346,230481,24.549818,98.262014,ps
63346,230481,24.549818,98.262014,ps
63346,230481,24.549818,98.262014,ps
63346,230481,24.549818,98.262014,ps
63346,230481,24.549818,98.262014,ps
63346,230481,24.549818,98.262014,ps
34925,96145,23.641341,103.555932,ps
34925,96145,23.641341,103.555932,ps
63404,230258,22.761141,100.989751,ps
34719,167970,21.9767913128,100.778320705,ps
34891,274691,25.54227066,102.404611206,ps
34569,94481,24.386017,102.547907,ps
34569,94481,24.3860169813,102.547907172,ps
34870,136481,22.424369,98.756307,ps
34870,136481,22.424369,98.756307,ps
34924,395138,22.741302,103.160883,ps
63487,144018,25.05121994,102.78475952,ps
63487,144018,25.05121994,102.78475952,ps
63487,144018,25.05121994,102.78475952,ps
63487,144018,25.05121994,102.78475952,ps
63487,144018,25.05121994,102.78475952,ps
63487,144018,25.05121994,102.78475952,ps
63487,144018,25.05121994,102.78475952,ps
63487,144018,25.05121994,102.78475952,ps
63487,144018,25.05121994,102.78475952,ps
63487,144018,25.05121994,102.78475952,ps
63487,144018,25.05121994,102.78475952,ps
63487,144018,25.05121994,102.78475952,ps
63487,144018,25.05121994,102.78475952,ps
63487,144018,25.05121994,102.78475952,ps
63487,144018,25.05121994,102.78475952,ps
63487,144018,25.05121994,102.78475952,ps
63487,144018,25.05121994,102.78475952,ps
63487,144018,25.05121994,102.78475952,ps
63487,144018,25.05121994,102.78475952,ps
63487,144018,25.05121994,102.78475952,ps
63487,144018,25.05121994,102.78475952,ps
63487,144018,25.05121994,102.78475952,ps
63487,144018,25.05121994,102.78475952,ps
63487,144018,25.05121994,102.78475952,ps
63487,144018,25.05121994,102.78475952,ps
63487,144018,25.05121994,102.78475952,ps
63487,144018,25.05121994,102.78475952,ps
63487,144018,25.05121994,102.78475952,ps
63487,144018,25.05121994,102.78475952,ps
63487,144018,25.05121994,102.78475952,ps
63487,144018,25.05121994,102.78475952,ps
63487,144018,25.05121994,102.78475952,ps
63487,144018,25.05121994,102.78475952,ps
63446,159778,23.352435,104.27174,ps
63446,159778,23.36855,104.254007,ps
34961,145016066,39.995008,116.279297,lte
34956,8523533,25.069087,102.724109,lte
34956,8523533,25.069087,102.724109,lte
34956,8523533,25.069087,102.724109,lte
34956,8523533,25.069087,102.724109,lte
34956,8523533,25.069087,102.724109,lte
34956,8523533,25.069087,102.724109,lte
34956,8523533,25.069087,102.724109,lte
34956,8523533,25.069087,102.724109,lte
34956,8523533,25.069087,102.724109,lte
34956,8523533,25.069087,102.724109,lte
34956,8523533,25.069087,102.724109,lte
34956,8523533,25.069087,102.724109,lte
35046,8543489,25.00723,102.7303,lte
35012,144745751,24.95204,102.773411,lte
35014,144637953,24.8527350637,103.179797274,lte
35014,160623105,24.8527350637,103.179797274,lte
35014,144637953,24.8526174447,103.17979051,lte
34905,144077080,26.894178,100.284531,lte
34915,147433498,25.0475580512,101.538979763,lte
35046,145279234,25.001403,102.728804,lte
35046,145279234,25.001403,102.728804,lte
34972,144976643,25.0330318845,102.705541732,lte
35025,145080856,39.995008,116.279297,lte
34636,222985219,27.606972,105.004254,lte
34666,14297345,23.988188,99.243204,lte
34962,144969494,25.081226,102.65359,lte
34962,144969494,25.081226,102.65359,lte
34962,144969494,25.081226,102.65359,lte
34962,144969494,25.081226,102.65359,lte
34636,222985219,27.606972,105.004254,lte
34905,144077083,26.894178,100.284531,lte
34947,144710145,24.927129,102.834134,lte
34962,144969494,25.081226,102.65359,lte
34962,172106652,25.07683563,102.63492584,lte
34962,172106652,25.07683563,102.63492584,lte
34962,172106652,25.07683563,102.63492584,lte
34962,172106652,25.07683563,102.63492584,lte
34962,172106652,25.07683563,102.63492584,lte
34714,143881473,21.992394,100.803499,lte
34714,143881473,21.992394,100.803499,lte
34714,143881473,21.992394,100.803499,lte
34714,143881473,21.992394,100.803499,lte
34396,145377794,25.023617,102.73292,lte
34684,14758657,25.36545,102.2783,lte
34611,145287171,25.0901,102.7715,lte
34962,172106652,25.07683563,102.63492584,lte
34779,220165763,39.995008,116.279297,lte
35067,172062360,39.995008,116.279297,lte
34962,172106652,25.07683563,102.63492584,lte
34630,9014274,25.53973,103.78881,lte
34902,144122645,26.617883,101.268671,lte
34902,144122645,26.617883,101.268671,lte
34396,145736971,25.024081,102.732961,lte
35030,145158678,24.942838,102.728669,lte
35041,145365762,24.65108284,102.586064354,lte
34962,172106652,25.07683563,102.63492584,lte
34931,9286913,23.98488,105.377359,lte
34962,172106652,25.07683563,102.63492584,lte
34902,144122645,26.617883,101.268671,lte
34902,144122645,26.617883,101.268671,lte
34902,144122645,26.617883,101.268671,lte
34397,145668364,39.995008,116.279297,lte
34587,146291457,25.5979629898,100.255753157,lte
34611,160472843,39.995008,116.279297,lte
34972,144976643,25.0330834329,102.705459894,lte
35020,8647169,25.04374,102.6748,lte
35020,8647169,25.04374,102.6748,lte
35020,8647169,25.04374,102.6748,lte
35030,144828949,24.942789,102.728597,lte
34630,145844737,25.525827,103.795164,lte
35012,172277125,24.9627191956,102.754594707,lte
34403,144731162,25.0436236148,102.699960358,lte
34586,218777220,25.599703,100.225956,lte
34586,218777220,25.599703,100.225956,lte
35020,8647169,25.04374,102.6748,lte
35041,145365762,24.65108284,102.586064354,lte
34403,144731162,25.04366,102.70003,lte
34403,144731162,25.0436236148,102.699960358,lte
34951,145046274,39.995008,116.279297,lte
35065,8663041,25.552703,102.470236,lte
34587,146284289,39.995008,116.279297,lte
34393,218115973,39.995008,116.279297,lte
35030,144828949,24.942789,102.728597,lte
34962,144969494,25.081226,102.65359,lte
35020,144735768,25.0510012805,102.638070991,lte
34379,147724291,23.387244,103.442083,lte
34959,8470018,24.36118317,102.54023743,lte
35042,144595459,24.7661225281,103.2959936,lte
35042,144595459,24.7661225281,103.2959936,lte
35042,144595459,24.7661226584,103.29599376,lte
35042,144595459,24.7661225281,103.2959936,lte
35042,144595459,24.7661225281,103.2959936,lte
35042,144595459,24.7661225281,103.2959936,lte
35042,144595459,24.7661225882,103.29599366,lte
35042,144595459,24.7661225281,103.2959936,lte
34937,222442116,23.089238,104.67631,lte
34937,222442116,23.089238,104.67631,lte
34873,147034882,22.774564,100.962564,lte
34937,222442116,23.089238,104.67631,lte
34937,222442116,23.0890283203,104.674112956,lte
34937,222442116,23.089238,104.67631,lte
35069,144913431,24.9963838616,102.696081415,lte
34937,222442116,23.089238,104.67631,lte
34396,8684301,25.0297365988,102.728293279,lte
35065,8663041,25.552703,102.470236,lte
34955,144689675,25.077158,102.714865,lte
34955,144689675,25.0771582031,102.714865451,lte
35042,144595459,24.7661225281,103.2959936,lte
35042,144595459,24.7661225281,103.2959936,lte
35042,144595459,24.7661225281,103.2959936,lte
35042,144595459,24.7661225281,103.2959936,lte
34403,144731162,25.0436236148,102.699960358,lte
34937,222442116,23.0890283203,104.674112956,lte
34937,222442116,23.0890283203,104.674112956,lte
34937,222442116,23.089238,104.67631,lte
34937,222442116,23.089238,104.67631,lte
34587,218961811,25.593195,100.243653,lte
34947,144710145,24.927129,102.834134,lte
34985,146755842,27.179547,103.654504,lte
34396,8684301,25.0281811291,102.729610182,lte
35024,8567554,24.836742,102.842992,lte
34922,9764363,23.36081123,103.14930725,lte
34873,147001090,22.779616,100.972841,lte
35029,144831491,24.9706,102.7945,lte
35029,144831491,24.958501,102.807098,lte
35029,144831491,24.9706001282,102.794502258,lte
35029,145304323,24.9706,102.7945,lte
35029,144831491,24.9585,102.8071,lte
35029,144831491,24.958501,102.807098,lte
34873,147034882,22.774564,100.962564,lte
34873,147034882,22.774564,100.962564,lte
34395,8455960,25.0468626226,102.726383438,lte
35029,145304323,24.9749,102.7934,lte
34395,145620236,25.043432,102.725407,lte
34395,8455960,25.0468626226,102.726383438,lte
35019,145199875,25.067144,102.656214,lte
34395,8455960,25.0468626226,102.726383438,lte
34941,147206915,23.3745449124,104.248926818,lte
34904,144054551,26.8792990451,100.217248264,lte
34395,145620236,25.043432,102.725407,lte
34711,147012612,22.774564,100.962564,lte
34911,223679365,25.069713024,101.487533389,lte
34395,8455960,25.0468626226,102.726383438,lte
34395,8455960,25.0468626226,102.726383438,lte
34395,8455960,25.0468626226,102.726383438,lte
34395,8455960,25.0468635559,102.726387024,lte
34873,147034882,22.774564,100.962564,lte
34395,8455960,25.0468635559,102.726387024,lte
34711,147012612,22.774564,100.962564,lte
34952,145037826,24.913892,103.138011,lte
34395,8455960,25.0468626226,102.726383438,lte
34904,144054551,26.8792990451,100.217248264,lte
34904,144054551,26.8792990451,100.217248264,lte
34873,147034882,22.774564,100.962564,lte
34873,147034882,22.774564,100.962564,lte
35015,172045957,25.058404,102.67568,lte
34937,222442116,23.089238,104.67631,lte
34937,222442116,23.089238,104.67631,lte
34937,222442116,23.089238,104.67631,lte
34937,222442116,23.089238,104.67631,lte
34937,222442116,23.089238,104.67631,lte
34711,147012612,22.774564,100.962564,lte
35059,145236762,24.854031,102.851814,lte
34392,145268506,25.03857,102.647896,lte
34395,8455960,25.0468626226,102.726383438,lte
34395,8455960,25.0468626226,102.726383438,lte
34395,8455960,25.0468626226,102.726383438,lte
34395,8455960,25.0468626226,102.726383438,lte
34395,8455960,25.0468626226,102.72638,lte
34962,172106652,25.07683563,102.63492584,lte
35065,8663041,25.552703,102.470236,lte
35065,8663041,25.552703,102.470236,lte
34985,223046531,27.193878,103.488489,lte
34902,144122645,26.617879,101.268672,lte
34962,172106652,25.07683563,102.63492584,lte
34743,146087959,24.414672,103.424166,lte
34743,146087959,24.414672,103.424166,lte
34962,144969494,25.081226,102.65359,lte
35030,144828949,24.942789,102.728597,lte
34962,144969494,25.081226,102.65359,lte
34739,219444356,23.76007208,102.43855967,lte
34739,219444356,23.76007208,102.43855967,lte
34962,172106652,25.07683563,102.63492584,lte
34521,10107650,26.797855,103.126398,lte
34611,145287171,25.091743,102.764179,lte
34611,145287171,25.091743,102.764179,lte
34779,147651841,39.995008,116.279297,lte
34521,10107650,26.797855,103.126398,lte
34521,10107650,26.797855,103.126398,lte
34902,144122645,26.617883,101.268671,lte
34419,145775362,25.5139759701,103.818873616,lte
35065,8663041,25.552703,102.470236,lte
35065,8663041,25.552703,102.470236,lte
35065,8663041,25.552703,102.470236,lte
34940,14024193,23.74449921,103.75440216,lte
34947,144710145,24.927129,102.834134,lte
34396,145377794,25.0236786567,102.732823622,lte
34387,144767510,24.976819,102.742515,lte
35065,8663041,25.552703,102.470236,lte
35065,8663041,25.552703,102.470236,lte
35065,8663041,25.552703,102.470236,lte
35065,8663041,25.552703,102.470236,lte
35065,8663041,25.552703,102.470236,lte
35065,8663041,25.552703,102.470236,lte
35001,8388885,25.050103,102.705848,lte
35001,8388885,25.050103,102.705848,lte
35065,8663041,25.552703,102.470236,lte
34793,8850178,25.442552,103.861128,lte
35069,218228355,25.0052108519,102.698096581,lte
35046,8543489,25.00723,102.7303,lte
35046,8543489,25.00725,102.7302,lte
34985,223046531,27.193878,103.488489,lte
35029,144831491,24.9585,102.8071,lte
35029,144831491,24.9584999084,102.807098389,lte
34611,145287171,25.0913,102.7638,lte
35014,160623105,24.8523,103.181,lte
34919,14583321,23.977861,97.896532,lte
34647,145797635,26.220969,104.102977,lte
34902,144122645,26.617879,101.268672,lte
35065,8663041,25.552703,102.470236,lte
34397,145668364,39.995008,116.279297,lte
35001,144725526,25.05891,102.701012,lte
35001,144725526,25.05891,102.701012,lte
35001,144725526,25.05891,102.701012,lte
35001,144725526,25.05891,102.701012,lte
34387,144767510,24.979275,102.744492,lte
34902,144122645,26.617879,101.268672,lte
34399,145100570,25.07719,102.7418,lte
34399,145100570,25.07719,102.7418,lte
34399,145100570,25.07719,102.7418,lte
34962,172106652,25.07683563,102.63492584,lte
35029,144831491,24.9585,102.8071,lte
35029,144831491,24.958501,102.807098,lte
35029,144831491,24.9585,102.8071,lte
35029,144831491,24.9585,102.8071,lte
34902,144122645,26.617879,101.268672,lte
34394,145095194,25.038404,102.787815,lte
35065,8663041,25.552703,102.470236,lte
35046,8543489,25.00723,102.7303,lte
35029,144831491,24.9584999084,102.807098389,lte
34412,145149443,25.031,102.8376,lte
34412,145149443,25.0310001373,102.837600708,lte
34412,145149443,25.0310001373,102.837600708,lte
34396,145377794,25.0238693576,102.732731391,lte
34962,172106652,25.07683563,102.63492584,lte
34922,146084353,23.359196,103.397439,lte
34922,146066180,23.359196,103.397439,lte
35029,144831491,24.9585,102.8071,lte
34946,145146883,25.027639,102.762138,lte
34412,145149443,39.995008,116.279297,lte
35029,144831491,24.9584999084,102.807098389,lte
34399,145100570,25.07719,102.7418,lte
34902,144122645,26.617879,101.268672,lte
34611,145287171,25.0913,102.7638,lte
34412,145149443,25.031,102.8376,lte
35029,144831491,24.9585,102.8071,lte
35046,8543489,25.006807,102.730278,lte
35014,160623105,24.8523,103.181,lte
34947,144950549,24.955476,102.838446,lte
34904,15566101,26.88724,100.21986,lte
34920,144335619,24.698841,97.9282,lte
34902,144122645,26.617879,101.268672,lte
35029,144831491,24.9585,102.8071,lte
34904,15566101,26.8872,100.2198,lte
35001,8388885,25.0501026025,102.705848207,lte
35001,8388885,25.0501026025,102.705848207,lte
34630,9014274,25.5042190577,103.776748256,lte
34630,145844737,25.525827,103.795164,lte
34392,145268506,25.03857,102.647896,lte
34962,172106652,25.07683563,102.63492584,lte
34395,8455960,25.0468635559,102.726387024,lte
34586,218777220,25.599703,100.225956,lte
34881,146787330,27.560254,105.184564,lte
34944,218377348,25.01686,102.70506,lte
34944,218377348,25.0195647074,102.704812561,lte
34873,147034882,22.774564,100.962564,lte
34873,147034882,22.774564,100.962564,lte
34941,147206915,23.3742276428,104.249084291,lte
34741,146147587,23.7204326516,103.244171974,lte
63311,358147,25.0284,101.542698,ps
34719,156161,39.995008,116.279297,ps
63311,358147,25.028583,101.543188,ps
34995,366722,27.47173,105.142839,ps
33928,102944,26.701228,105.121291,ps
33928,102944,26.701228,105.121291,ps
33928,102944,26.701228,105.121291,ps
34712,407047,25.980224,103.615054,ps
34631,77921,25.60344,103.819936,ps
34985,358418,27.234842,103.53791,ps
34997,267539,27.98549652,104.1878891,ps
34997,267539,27.98549652,104.1878891,ps
34997,267539,27.98549652,104.1878891,ps
34997,267539,27.98549652,104.1878891,ps
34997,267539,27.98549652,104.1878891,ps
34997,267539,27.98549652,104.1878891,ps
34997,267539,27.98549652,104.1878891,ps
33146,204849,39.995008,116.279297,ps
33146,204849,28.1089981114,104.236754008,ps
34988,149042,27.658819,105.066326,ps
34522,329297,27.334947,103.70141,ps
34522,329297,27.334947,103.70141,ps
34522,329297,27.334947,103.70141,ps
34522,329297,27.334947,103.70141,ps
34522,329297,27.334947,103.70141,ps
34522,329297,27.334947,103.70141,ps
34522,329297,27.334947,103.70141,ps
34522,329297,27.334947,103.70141,ps
34522,329297,27.334947,103.70141,ps
34522,329297,27.334947,103.70141,ps
34473,217989,39.995008,116.279297,ps
34989,91010,27.114108,103.352797,ps
34989,91010,27.114108,103.352797,ps
34995,366722,27.47173,105.142839,ps
34630,229921,25.541045,103.807684,ps
34895,406937,25.134382,103.982518,ps
34895,406937,25.134382,103.982518,ps
34895,406937,25.134382,103.982518,ps
34996,90947,27.718968,104.006547,ps
34993,8344,27.343763,103.814305,ps
34996,90513,27.92413,103.91557,ps
34984,143907,27.706132,105.247038,ps
34984,143907,27.706132,105.247038,ps
34411,160708364,25.1006,102.7296,lte
34962,172106652,25.07679367,102.63497162,lte
34962,172106652,25.07683563,102.63492584,lte
34962,172106652,25.07683563,102.63492584,lte
34962,172106652,25.07683563,102.63492584,lte
34902,144122645,26.617883,101.268671,lte
34902,144122645,26.617883,101.268671,lte
34902,144122645,26.617883,101.268671,lte
34902,144122645,26.617883,101.268671,lte
34396,145377794,25.023444,102.733043,lte
34733,219507844,39.995008,116.279297,lte
34962,172106652,25.07679367,102.63497162,lte
34962,172106652,25.07679367,102.63497162,lte
34962,172106652,25.07679367,102.63497162,lte
34962,172106652,25.07679367,102.63497162,lte
34962,172106652,25.07679367,102.63497162,lte
34822,146900738,24.067753,101.996193,lte
34396,145650444,25.04591,102.72895,lte
34393,218115973,39.995008,116.279297,lte
34789,173245187,26.21381,104.097569,lte
34873,147034882,22.774564,100.962564,lte
34630,9014274,25.5042190577,103.776748256,lte
35069,144898561,25.000244,102.720053,lte
35020,144735768,25.0494,102.6465,lte
34743,146087959,24.414662,103.424161,lte
34902,144122645,26.617883,101.268671,lte
34387,144767510,24.975182,102.741281,lte
34390,144908803,24.968461,102.65122,lte
34941,14168597,23.357005,104.253114,lte
34873,147034882,22.774564,100.962564,lte
34711,147012612,22.774564,100.962564,lte
34419,145775362,25.5139759701,103.818873616,lte
35009,145269016,25.0306890191,102.688883192,lte
35071,144796162,24.982839,102.719896,lte
34399,145102338,25.0905021623,102.749494667,lte
34390,172112791,24.9200225436,102.575030926,lte
34398,145339651,24.9706,102.7945,lte
34398,145339651,24.9749,102.7934,lte
34636,222985219,27.606972,105.004254,lte
35014,144637953,24.8523,103.181,lte
35014,144637953,24.8527350637,103.179797274,lte
34905,144077083,26.894178,100.284531,lte
34905,144077083,26.894178,100.284531,lte
34904,144094486,26.883561,100.230206,lte
34318,10061313,24.874588,99.150528,lte
34419,145775362,39.995008,116.279297,lte
35021,172238211,24.9200225436,102.575030926,lte
34961,144971523,25.1000486504,102.644338991,lte
34985,146755842,27.179547,103.654504,lte
34947,144950549,24.955476,102.838447,lte
34662,221041028,32.730405,106.126361,lte
34903,224514435,39.995008,116.279297,lte
34905,144077080,26.894178,100.284531,lte
35014,160623105,24.8526174447,103.17979051,lte
34873,147034882,22.774564,100.962564,lte
35020,144735768,25.0494,102.6465,lte
35060,144805635,24.992081,102.762915,lte
34387,218107649,25.098774,102.928117,lte
34934,225090959,23.377125,104.239357,lte
35020,144735768,25.0508,102.63789,lte
34831,146823681,39.995008,116.279297,lte
35020,144735768,25.0510012805,102.638070991,lte
34387,145234710,39.995008,116.279297,lte
34905,144077083,26.894178,100.284531,lte
35014,160623105,24.8527350637,103.179797274,lte
34403,144733719,25.047127,102.697577,lte
34743,146087959,24.414662,103.424161,lte
35014,144637953,24.8527350637,103.179797274,lte
34962,172106652,25.07679367,102.63497162,lte
35065,8663041,25.552703,102.470236,lte
34793,8850178,25.442552,103.861128,lte
35030,145158659,24.942789,102.728597,lte
34390,144908803,24.961737,102.651781,lte
34390,144908803,24.968461,102.65122,lte
35030,145158678,24.942838,102.728669,lte
34611,145287171,25.0913,102.7638,lte
34611,145287171,25.0913,102.7638,lte
34611,145287171,25.0913,102.7638,lte
34611,145287171,25.0913,102.7638,lte
34947,144710145,24.927129,102.834134,lte
34904,15566103,26.8872,100.2198,lte
34972,144976643,25.0330118594,102.7055267,lte
34902,144122645,26.617883,101.268671,lte
34611,145287171,25.091743,102.764175,lte
34611,145287171,25.091743,102.764179,lte
34611,145287171,25.0913,102.7638,lte
35020,144735233,25.04417,102.6748,lte
34393,144907288,25.013989,102.701318,lte
35030,145158678,24.942838,102.728669,lte
34944,218377348,25.0181960514,102.705000039,lte
34962,144969494,25.081226,102.65359,lte
34962,144969494,25.081226,102.65359,lte
34962,144969494,25.080612,102.653412,lte
34962,144969494,25.081226,102.65359,lte
34962,144969494,25.081226,102.65359,lte
34922,146068482,23.380256,103.429915,lte
34962,144969494,25.080612,102.653412,lte
34962,144969494,25.080612,102.653412,lte
34962,144969494,25.080612,102.653412,lte
34394,145156099,25.015205,102.790216,lte
34962,144969494,25.081226,102.65359,lte
34962,144969494,25.081226,102.65359,lte
34962,144969494,25.081226,102.65359,lte
34398,144848149,24.9857335592,102.778034422,lte
34944,218377348,25.0181960514,102.705000039,lte
35001,145215253,39.995008,116.279297,lte
34962,144969494,25.081226,102.65359,lte
34397,145382412,25.040464,102.713941,lte
34397,145382412,25.040464,102.713941,lte
34397,145382412,25.040464,102.713941,lte
34955,145171714,25.0675147873,102.727616053,lte
34390,144879363,24.99588,102.6158,lte
34390,144879363,24.99588,102.6158,lte
34390,144879363,24.99588,102.6158,lte
34781,9842946,24.5877476945,98.6917187083,lte
34781,9842946,24.5877476945,98.6917187083,lte
34781,9842946,24.5877476945,98.6917187083,lte
34330,220568451,33.34985,104.992874,lte
35014,160623105,24.8523,103.181,lte
35069,218228355,25.0051624099,102.697898098,lte
34905,144089090,26.850792,100.240827,lte
34962,144969494,25.080612,102.653412,lte
35046,8543489,25.00723,102.7303,lte
35046,8543489,25.00723,102.7303,lte
34781,9842946,24.5877476945,98.6917187083,lte
34781,9842946,24.5877476945,98.6917187083,lte
34781,9842946,24.5877476945,98.6917187083,lte
34781,9842946,24.587748,98.691719,lte
34781,9842946,24.5877476945,98.6917187083,lte
34781,9842946,24.5877476945,98.6917187083,lte
34944,218377348,25.0181960514,102.705000039,lte
34781,9842946,24.5877476945,98.6917187083,lte
34781,9842946,24.5877476945,98.6917187083,lte
34944,218377348,25.01686,102.70506,lte
34397,145382412,25.040464,102.713941,lte
34397,145382412,25.040464,102.713941,lte
34397,145382412,25.040464,102.713941,lte
34397,145382412,25.040464,102.713941,lte
34397,145382412,25.040464,102.713941,lte
34397,145382412,25.040464,102.713941,lte
34397,145382412,25.040464,102.713941,lte
34397,145382412,25.040464,102.713941,lte
34397,145382412,25.040464,102.713941,lte
34397,145382412,25.040464,102.713941,lte
34397,145382412,25.040464,102.713941,lte
34397,145382412,25.040464,102.713941,lte
35069,218228355,25.0051624099,102.697898098,lte
35040,144902145,39.995008,116.279297,lte
34946,145125144,25.027363,102.74147,lte
35030,145158659,24.942789,102.728597,lte
35046,8543489,25.00723,102.7303,lte
35046,8543489,25.00723,102.7303,lte
35069,218228355,25.0051624099,102.697898098,lte
34905,144077083,26.894178,100.284531,lte
35069,218228355,25.0051624099,102.697898098,lte
35069,218228355,25.0051624099,102.697898098,lte
35069,218228355,25.0051624099,102.697898098,lte
34390,144879363,24.99588,102.6158,lte
34390,144879363,24.99588,102.6158,lte
35069,218228355,25.0052790807,102.698131244,lte
34972,144976643,25.0329568759,102.70554173,lte
34781,9842946,24.5877476945,98.6917187083,lte
35069,218228355,25.0052790807,102.698131244,lte
35069,218228355,25.0052790807,102.698131244,lte
35069,218228355,25.0052790807,102.698131244,lte
34947,144950549,24.955476,102.838446,lte
34330,220568451,33.34985,104.992874,lte
34947,144950549,24.955476,102.838447,lte
35009,144970005,25.040027,102.714794,lte
34985,146755842,27.179547,103.654504,lte
35014,160623105,24.8523,103.181,lte
35014,144637953,24.8523,103.181,lte
34611,145088794,25.0936762153,102.73879503,lte
35069,218228355,25.0051624099,102.697898098,lte
34905,144077080,26.894178,100.284531,lte
35069,218228355,25.0070370328,102.698138871,lte
35069,218228355,25.0051624099,102.697898098,lte
34401,218449048,25.103735,102.929934,lte
35069,218228355,25.0051624099,102.697898098,lte
35046,145279234,25.000902,102.726403,lte
34880,146676227,25.46376,103.816388,lte
34974,160517400,25.018466,102.720417,lte
35046,145279234,25.001119,102.726356,lte
35046,145279234,25.000902,102.726403,lte
34714,143881473,21.992394,100.803499,lte
34714,143881473,21.992394,100.803499,lte
34714,143881473,21.992394,100.803499,lte
34714,143881473,21.992394,100.803499,lte
34714,143881473,21.992394,100.803499,lte
34962,172106652,25.07683563,102.63492584,lte
34714,143881473,21.992394,100.803499,lte
34714,143881473,21.992394,100.803499,lte
34714,143881473,21.992394,100.803499,lte
34962,172106652,25.07683563,102.63492584,lte
34318,9881859,24.9886,99.0134,lte
35046,144826394,39.995008,116.279297,lte
34974,160517400,25.018466,102.720417,lte
34974,160517400,25.018466,102.720417,lte
34727,146133014,23.716325,103.274811,lte
34727,146133014,23.716325,103.274811,lte
34727,146133014,23.716325,103.274811,lte
34974,160517400,25.018466,102.720417,lte
34974,160517400,25.018466,102.720417,lte
34974,160517400,25.018466,102.720417,lte
34974,160517400,25.018466,102.720417,lte
34974,160517400,25.018466,102.720417,lte
34952,145037826,24.913892,103.138011,lte
34944,144753156,25.0242662218,102.698667535,lte
34944,144753156,25.024266,102.698668,lte
35020,8647169,25.04417,102.6748,lte
35020,144735233,25.04417,102.6748,lte
35001,144936726,25.05481,102.70499,lte
34974,160517400,25.018466,102.720417,lte
34974,160517400,25.018466,102.720417,lte
34974,160517400,25.018466,102.720417,lte
34974,160517400,25.018466,102.720417,lte
34974,160517400,25.018466,102.720417,lte
34974,160517400,25.018466,102.720417,lte
34944,144753157,25.026093,102.697247,lte
34714,143881473,21.992394,100.803499,lte
34714,143881473,21.992394,100.803499,lte
34387,144767510,24.976819,102.742515,lte
35001,144936726,25.05481,102.70499,lte
34396,145736971,25.0240812746,102.732960591,lte
34396,145736971,25.0240812746,102.732960591,lte
35009,144653085,25.036022,102.714096,lte
35020,8647169,25.04417,102.6748,lte
34579,223391107,26.533414,99.908122,lte
34947,144710145,24.927129,102.834134,lte
34877,223061894,28.239,103.65,lte
34711,147012612,22.774564,100.962564,lte
34902,144122645,26.617883,101.268671,lte
35059,144932353,24.88993,102.8538,lte
34611,145263895,25.1096807183,102.737403971,lte
34905,144082710,26.854624,100.235102,lte
34391,144793345,25.102153,102.738583,lte
34714,15709973,21.998714,100.806766,lte
34936,147307265,23.461556,105.281794,lte
34974,145333530,25.0255,102.731124,lte
34379,9483267,39.995008,116.279297,lte
35059,144932353,24.88993,102.8538,lte
35059,144932353,24.88993,102.8538,lte
34667,143807746,24.468246,100.148105,lte
34379,9483267,23.3604,103.449,lte
35059,144932353,24.88993,102.8538,lte
34379,9483267,23.3604,103.449,lte
34379,9483267,23.3603992462,103.448997498,lte
34379,9483267,23.3604,103.449,lte
34379,9483267,23.3603992462,103.448997498,lte
34379,9483267,23.3604,103.449,lte
34379,9483267,23.3604,103.449,lte
34379,9483267,23.3604,103.449,lte
34379,9483267,23.3603992462,103.448997498,lte
34905,224501124,26.902001,100.295135,lte
34939,123834766,24.0391,104.181359,lte
34939,123834766,24.0397969423,104.186882256,lte
34939,123834766,24.0397969423,104.186882256,lte
34939,123834766,24.0397969423,104.186882256,lte
34939,123834766,24.0397969423,104.186882256,lte
34939,123834766,24.0397969423,104.186882256,lte
34939,123834766,24.0391,104.181359,lte
34939,123834766,24.0391,104.181359,lte
34939,123834766,24.0391,104.181359,lte
34939,123834766,24.0391,104.181359,lte
34667,143807746,24.468286,100.147953,lte
34667,143807746,24.468286,100.147953,lte
34667,143807746,24.468286,100.147953,lte
34667,143807746,24.468246,100.148105,lte
34667,143807746,24.468286,100.147953,lte
34667,143807746,24.468246,100.148105,lte
